Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
Q16881,"Thioredoxin reductase 1, cytoplasmic, TR, EC 1.8.1.9 (Gene associated with retinoic and interferon-induced mortality 12 protein, GRIM-12, Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1, EC 1.11.1.2) (Thioredoxin reductase TR1)",TXNRD1,35152000,32239000,32192000,26156000,8872800,7600800,10986000,9688800,10419000,8765900,16127000,13967000,7310400,7128600,9028600,7669100,9028600,7669100,10635000,8228600
Q16891,MICOS complex subunit MIC60 (Cell proliferation-inducing gene 4/52 protein) (Mitochondrial inner membrane protein) (Mitofilin) (p87/89),IMMT,5635300,4494100,9003200,6607500,3276900,2897300,3042500,2851400,5240800,4175000,11535000,11849000,5042900,5089600,6245100,4963000,6245100,4963000,4848400,3418100
Q1KMD3,"Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2, SAF-A2)",HNRNPUL2,5416800,4309700,2735800,2577600,4308100,3326900,2391200,1869700,959490,781990,1928500,1529000,617570,728880,0,492550,0,492550,1359600,1351400
Q2TAA2,"Isoamyl acetate-hydrolyzing esterase 1 homolog, EC 3.1.-.-",IAH1,797490,941790,2892400,2554700,0,0,923750,561790,787980,0,2893200,876670,830080,1129300,889580,899150,889580,899150,1057700,699980
Q30154,"HLA class II histocompatibility antigen, DR beta 5 chain (DR beta-5) (DR2-beta-2) (Dw2) (MHC class II antigen DRB5)",HLA-DRB5,0,150120,0,459760,0,0,708550,642880,1127600,2003000,44898000,38575000,18669000,13466000,13549000,8007800,13549000,8007800,4447800,4616900
Q32MZ4,"Leucine-rich repeat flightless-interacting protein 1, LRR FLII-interacting protein 1 (GC-binding factor 2) (TAR RNA-interacting protein)",LRRFIP1,6313900,5869100,5983100,4177700,3669100,3257400,500410,580190,891380,452890,1750200,1068300,687130,408680,275050,177580,275050,177580,297130,248990
Q3LXA3,"Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase, DHA kinase, EC 2.7.1.28, EC 2.7.1.29 (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing), EC 4.6.1.15 (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase) ]",TKFC,8468100,12526000,14379000,13233000,3621300,443600,3898900,1753100,1481500,15102000,6761600,5140100,489120,586550,888880,561920,888880,561920,0,209600
Q3ZCM7,Tubulin beta-8 chain (Tubulin beta 8 class VIII),TUBB8,28330000,21878000,50894000,47787000,0,0,6301600,5887800,14448000,11267000,15837000,15002000,8771200,820110,2969600,860960,2799800,510970,0,0
Q53EL6,Programmed cell death protein 4 (Neoplastic transformation inhibitor protein) (Nuclear antigen H731-like) (Protein 197/15a),PDCD4,6402100,2405600,2237800,2255200,0,0,1651300,1410200,3147900,0,1510600,2834000,897270,915140,311180,0,311180,0,2970800,2822100
Q53FA7,"Quinone oxidoreductase PIG3, EC 1.6.5.5 (NADPH:quinone reductase PIG3) (Tumor protein p53-inducible protein 3, Protein PIG3) (p53-induced gene 3 protein)",TP53I3,2128100,2710200,3443400,3478300,3651500,2516600,1777500,650510,739100,910750,1722400,4157400,914650,1402900,1270000,1919200,1270000,1919200,745750,146710
Q56VL3,OCIA domain-containing protein 2 (Ovarian carcinoma immunoreactive antigen-like protein),OCIAD2,797880,613320,6032600,3973100,0,0,2422500,894390,0,0,201400,606490,1006000,735430,604150,392850,604150,392850,0,0
Q5SRE7,"Phytanoyl-CoA dioxygenase domain-containing protein 1, Protein PHYHD1, EC 1.14.11.-",PHYHD1,0,0,4366200,3792000,1096000,912380,0,0,1111000,966750,2465100,2764300,434800,445880,615500,686740,615500,686740,686430,667220
Q5SSJ5,Heterochromatin protein 1-binding protein 3 (Protein HP1-BP74),HP1BP3,117370,0,122970,0,0,0,204920,262700,17824000,6021300,548830,2936900,1343000,1537600,641280,294600,641280,294600,566280,284960
Q5T6V5,Queuosine salvage protein,C9orf64,4725800,941140,4426600,754670,725680,677000,456740,335090,0,0,1312000,0,774870,726250,0,665560,0,665560,679420,716760
Q5T9A4,ATPase family AAA domain-containing protein 3B (AAA-TOB3),ATAD3B,3466900,1104600,2359000,1404000,0,570550,677890,1110300,878880,632870,2120400,2655800,1432200,1150300,2041900,1078900,2041900,1078900,1355300,1093000
Q5TD94,Radial spoke head protein 4 homolog A (Radial spoke head-like protein 3),RSPH4A,11227000,7507300,12480000,14689000,4443800,4809900,2733200,1167700,3278600,1418700,3674100,3319500,1818900,2421300,2945200,2166100,2970000,2166100,2196400,714070
Q5TEC6,Histone H3-7,H3-7,24704000,20293000,77144000,83645000,16055000,12984000,33608000,27081000,40357000,10224000,186800000,173790000,82932000,67626000,67524000,72032000,67524000,72032000,57216000,54457000
Q5TFE4,"5'-nucleotidase domain-containing protein 1, EC 3.1.3.-",NT5DC1,4966800,1896000,6366200,4772400,1581800,1025500,3742100,2835300,155420,0,3385200,1736700,810650,1138100,771400,754730,771400,754730,0,1056800
Q5TZA2,Rootletin (Ciliary rootlet coiled-coil protein),CROCC,34339000,29523000,27489000,22403000,7738800,5180600,7325400,4496600,20135000,19200000,11421000,10684000,16191000,17205000,24131000,23482000,24148000,23506000,7462100,6555900
Q5VTU8,"ATP synthase subunit epsilon-like protein, mitochondrial (ATP synthase F1 subunit epsilon pseudogene 2)",ATP5F1EP2,2461000,2043200,4256200,2680000,0,0,2301000,2497100,2346300,2101100,4465400,2462300,3618900,2800700,3893900,2096800,3893900,2096800,2794400,2897500
Q5VW32,BRO1 domain-containing protein BROX (BRO1 domain- and CAAX motif-containing protein),BROX,2228200,2035700,3520100,2223800,2215900,1958000,1511900,3643400,1824700,1907900,3179600,1490700,1085900,1082100,966350,855110,966350,855110,1703300,1795100
Q6BCY4,"NADH-cytochrome b5 reductase 2, b5R.2, EC 1.6.2.2",CYB5R2,762430,1334500,4606000,3408300,1304100,1172600,879140,910620,0,0,1176500,1141200,959280,1010600,988170,1163100,988170,1163100,1239100,1185600
Q6FI13,Histone H2A type 2-A (H2A-clustered histone 18) (H2A-clustered histone 19) (Histone H2A.2) (Histone H2A/o),H2AC18; H2AC19,317969984,190370000,790710016,641870016,117340000,83361000,404030016,356110016,282200000,325160000,793920000,898929984,288680000,310510016,509609984,486880000,509609984,469140000,565609984,401660000
Q6IAN0,"Dehydrogenase/reductase SDR family member 7B, EC 1.1.-.- (Short-chain dehydrogenase/reductase family 32C member 1, Protein SDR32C1)",DHRS7B,968120,472050,2619900,925930,0,0,602900,625160,458520,457660,4881800,1086000,476050,602290,443920,394780,465670,394780,572990,511050
Q6NUK1,Calcium-binding mitochondrial carrier protein SCaMC-1 (Mitochondrial ATP-Mg/Pi carrier protein 1) (Mitochondrial Ca(2+)-dependent solute carrier protein 1) (Small calcium-binding mitochondrial carrier protein 1) (Solute carrier family 25 member 24),SLC25A24,5314200,4687500,6785400,5632300,2997000,2287900,2862100,2365100,4645500,4614200,7277300,7117700,4510800,4678900,4988700,4977100,4988700,4977100,3987300,2842100
Q6NVY1,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial, EC 3.1.2.4 (3-hydroxyisobutyryl-coenzyme A hydrolase, HIB-CoA hydrolase, HIBYL-CoA-H)",HIBCH,4005600,2724100,5495800,3182100,2212600,1155300,2408400,3534700,1459900,1115200,5043800,4372800,2379500,1356700,3278500,2275700,3278500,2275700,1236400,778620
Q6P474,"Putative pyridoxal-dependent decarboxylase domain-containing protein 2, EC 4.1.1.- (pyridoxal-dependent decarboxylase domain-containing 2 pseudogene)",PDXDC2P,585890,431490,1108700,3373100,7376000,1155200,3513900,1324500,556300,430220,698810,735420,202090,93649,220030,229580,220030,229580,414200,0
Q6P4A8,"Phospholipase B-like 1, EC 3.1.1.- (LAMA-like protein 1) (Lamina ancestor homolog 1) (Phospholipase B domain-containing protein 1) [Cleaved into: Phospholipase B-like 1 chain A; Phospholipase B-like 1 chain B; Phospholipase B-like 1 chain C ]",PLBD1,3742800,2722400,5114200,3567500,1151100,975650,1729100,2328300,2981100,2861800,2717600,0,1911900,2187600,2273600,1900300,2273600,1900300,2734200,2179100
Q6P5S2,Protein LEG1 homolog,LEG1,15110000,14133000,27101000,20265000,42829000,35017000,27092000,23024000,102430000,82546000,12274000,11909000,8783900,8719300,4193400,3987900,4193400,3987900,3548400,1882300
Q6PCE3,"Glucose 1,6-bisphosphate synthase, EC 2.7.1.106 (PMMLP) (Phosphoglucomutase-2-like 1)",PGM2L1,5290200,4924700,7694200,7070200,1028400,737410,3007100,1596400,1084100,4560600,2477100,2757500,808300,968340,682370,636240,682370,636240,2136700,1259900
Q6UW68,Transmembrane protein 205,TMEM205,6707600,5078200,13789000,12870000,5104500,3725400,7911800,8406200,7230100,5251500,29581000,24932000,9073400,6071400,10513000,6045700,10513000,6045700,11820000,13679000
Q6UWW0,Lipocalin-15,LCN15,6561500,4907500,9388200,8995800,2678100,1404900,90471000,82826000,6329500,7061900,221650,0,472430,514370,0,0,0,0,13802000,10446000
Q6UXB3,Ly6/PLAUR domain-containing protein 2,LYPD2,12061000,9757200,20769000,16497000,19489000,16512000,20993000,20842000,12637000,9592500,18502000,13755000,8733700,9427800,19010000,21297000,19010000,21297000,16962000,19658000
Q6XQN6,"Nicotinate phosphoribosyltransferase, NAPRTase, EC 6.3.4.21 (FHA-HIT-interacting protein) (Nicotinate phosphoribosyltransferase domain-containing protein 1)",NAPRT,4705800,3294100,4562700,3245300,2459100,1757300,2781300,2820200,1167900,1588000,5581400,3723400,566500,640850,2079600,1681900,2079600,1681900,1839900,1367200
Q6YN16,"Hydroxysteroid dehydrogenase-like protein 2, EC 1.-.-.- (Short chain dehydrogenase/reductase family 13C member 1)",HSDL2,3926300,5450500,2430600,1435200,869810,805850,1048900,1280900,977620,925810,4442200,1594200,0,1111100,1507600,950950,1507600,950950,670500,608480
Q6ZN66,"Guanylate-binding protein 6, EC 3.6.5.- (GTP-binding protein 6, GBP-6) (Guanine nucleotide-binding protein 6)",GBP6,11888000,18713000,23563000,17626000,14842000,11988000,5082500,6659500,25166000,36305000,18971000,654160,11543000,9219000,16931000,19889000,16931000,19889000,15288000,6983300
Q6ZVX7,"F-box only protein 50 (NCC receptor protein 1 homolog, NCCRP-1) (Non-specific cytotoxic cell receptor protein 1 homolog)",NCCRP1,344810,0,1038300,801730,0,0,693360,439810,4775000,3990000,0,0,899710,638000,3210000,672010,3210000,672010,812050,488450
Q71U36,Tubulin alpha-1A chain (Alpha-tubulin 3) (Tubulin B-alpha-1) (Tubulin alpha-3 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain ],TUBA1A,216530000,189870000,390000000,331140000,138380000,102270000,78405000,72356000,228980000,173530000,139960000,128980000,67549000,75908000,52995000,50789000,53399000,50789000,69195000,56980000
Q71UI9,Histone H2A.V (H2A.F/Z) (H2A.Z variant histone 2),H2AZ2,12024000,5872000,11826000,17949000,496030,1111500,10005000,7573200,2281300,3003700,24352000,26561000,9753300,10247000,13320000,10605000,13320000,10605000,12337000,12812000
Q7KZF4,"Staphylococcal nuclease domain-containing protein 1, EC 3.1.31.1 (100 kDa coactivator) (EBNA2 coactivator p100) (Tudor domain-containing protein 11) (p100 co-activator)",SND1,9838600,6767900,9382100,7208000,3932900,4119300,4792700,4109600,2451700,1935800,6378500,4686400,1917100,1467900,1682000,2167800,1434700,2167800,5230500,4330300
Q7L266,"Isoaspartyl peptidase/L-asparaginase, EC 3.4.19.5, EC 3.5.1.1 (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain ]",ASRGL1,7442500,5187700,11051000,8404300,2093600,1782100,2793500,1911800,2516700,1935000,7383600,7602200,1323100,1153300,3052600,2306000,3052600,2306000,5853400,6696000
Q7L4P6,BEN domain-containing protein 5,BEND5,6505800,5054400,11950000,10165000,9347700,6860000,2763300,2645400,3446000,3257200,5950500,756160,0,0,6172400,3303600,6172400,3303600,2322000,1993600
Q7L576,"Cytoplasmic FMR1-interacting protein 1 (Specifically Rac1-associated protein 1, Sra-1) (p140sra-1)",CYFIP1,5261900,5249700,3702000,2839000,3157600,2119800,5272500,3875200,2050100,1874000,790830,1253600,1729600,2133100,1419100,652620,1795900,704050,1224700,1134100
Q7LBR1,"Charged multivesicular body protein 1b (CHMP1.5) (Chromatin-modifying protein 1b, CHMP1b) (Vacuolar protein sorting-associated protein 46-2, Vps46-2, hVps46-2)",CHMP1B,4517600,2991500,3740800,2552900,5320300,3360000,2081100,1880500,0,0,1932300,2027300,568800,995850,743210,749980,743210,749980,1113600,815780
Q7Z406,"Myosin-14 (Myosin heavy chain 14) (Myosin heavy chain, non-muscle IIc) (Non-muscle myosin heavy chain IIc, NMHC II-C)",MYH14,22739000,20050000,36674000,29694000,23069000,19645000,11347000,9922400,13090000,11946000,20788000,19393000,10808000,11051000,18440000,16859000,18460000,16859000,10263000,9418600
Q7Z4S6,Kinesin-like protein KIF21A (Kinesin-like protein KIF2) (Renal carcinoma antigen NY-REN-62),KIF21A,10310000,6335400,8996700,9581200,568300,439860,870370,768710,339320,547520,1398400,1120900,509640,269280,382180,426030,382180,426030,0,0
Q7Z4W1,"L-xylulose reductase, XR, EC 1.1.1.10 (Carbonyl reductase II) (Dicarbonyl/L-xylulose reductase) (Kidney dicarbonyl reductase, kiDCR) (Short chain dehydrogenase/reductase family 20C member 1) (Sperm surface protein P34H)",DCXR,1986900,1735500,3982600,3175800,2690000,2156900,2754600,2407500,2025800,1506200,3123300,3269700,2093900,1873700,1560000,1891800,1560000,1891800,2491500,1568500
Q7Z5L0,Vitelline membrane outer layer protein 1 homolog,VMO1,2690900,1738100,0,883600,1391800,1197000,11918000,8826000,7633100,6846800,2655900,5103400,1396900,1869100,3362200,3408700,3362200,3408700,4919900,3344100
Q7Z5P4,"17-beta-hydroxysteroid dehydrogenase 13, 17-beta-HSD 13, EC 1.1.-.- (Short chain dehydrogenase/reductase family 16C member 3) (Short-chain dehydrogenase/reductase 9)",HSD17B13,4944100,4917900,24089000,19982000,200000,0,4913600,3800200,3764800,2035600,4659600,5292700,1696200,2003900,1145200,1091400,1145200,1091400,5690800,4991900
Q7Z7H5,"Transmembrane emp24 domain-containing protein 4 (Endoplasmic reticulum stress-response protein 25, ERS25) (GMP25iso) (Putative NF-kappa-B-activating protein 156) (p24 family protein alpha-3, p24alpha3)",TMED4,4902400,6315900,6297100,6064100,3177300,3739700,3702000,3359300,2067600,1366600,5691000,8367500,2522800,3360000,5796000,6310800,5796000,6310800,1382500,576230
Q7Z7M9,"Polypeptide N-acetylgalactosaminyltransferase 5, EC 2.4.1.41 (Polypeptide GalNAc transferase 5, GalNAc-T5, pp-GaNTase 5) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5)",GALNT5,1604400,1392400,1874600,1163600,0,0,2005200,2893100,1156800,1602900,2368500,1157500,512200,315250,1361600,2875000,1361600,2875000,1560100,0
Q86UP2,Kinectin (CG-1 antigen) (Kinesin receptor),KTN1,13471000,10401000,23542000,16223000,8241400,4128700,2935000,2932200,7049400,6202000,19739000,9528900,4297000,4745300,5564400,4066600,5564400,4066600,9559300,6340700
Q86V81,"THO complex subunit 4, Tho4 (Ally of AML-1 and LEF-1) (Aly/REF export factor) (Transcriptional coactivator Aly/REF) (bZIP-enhancing factor BEF)",ALYREF,4123100,4080800,5446900,4151200,0,0,3518800,2434100,1763300,0,4670200,3857300,231130,1259700,588360,1349400,588360,1349400,2580700,1624500
Q86VP6,"Cullin-associated NEDD8-dissociated protein 1 (Cullin-associated and neddylation-dissociated protein 1) (TBP-interacting protein of 120 kDa A, TBP-interacting protein 120A) (p120 CAND1)",CAND1,6142600,6847400,9098300,7444300,3516400,2723700,3644900,3984300,2760300,2585600,3499300,4414300,1031600,996090,756960,766040,756960,766040,3906800,3361300
Q86X76,"Deaminated glutathione amidase, dGSH amidase, EC 3.5.1.128 (Nitrilase homolog 1)",NIT1,1526900,1751800,3820300,3114200,798740,747430,972240,825500,1028400,2976500,1923200,823320,446520,521750,456770,512600,456770,512600,840770,693810
Q8IYT4,"Katanin p60 ATPase-containing subunit A-like 2, Katanin p60 subunit A-like 2, EC 5.6.1.1 (p60 katanin-like 2)",KATNAL2,21713000,37510000,24128000,19239000,11598000,11116000,13567000,10562000,11451000,11429000,10343000,11168000,6166500,7042200,7796600,7828700,7796600,7828700,8938200,6551400
Q8IZ83,Aldehyde dehydrogenase family 16 member A1,ALDH16A1,1758900,5566600,4423700,2469900,0,0,1730500,0,1208600,748990,9540000,7187200,1114300,1041500,931730,743680,931730,743680,1546800,0
Q8N0U7,Uncharacterized protein C1orf87,C1orf87,2169200,918560,6746600,1152600,0,0,0,0,821230,0,529490,546640,342080,458860,458020,484320,458020,484320,434620,385940
Q8N163,"Cell cycle and apoptosis regulator protein 2 (Cell division cycle and apoptosis regulator protein 2) (DBIRD complex subunit KIAA1967) (Deleted in breast cancer gene 1 protein, DBC-1, DBC.1) (NET35) (p30 DBC)",CCAR2,13789000,6228900,7929400,5583300,384790,349560,7448900,1649100,1356700,3814700,707510,373080,220350,320720,405170,437580,392820,437580,2066300,556010
Q8N1G4,Leucine-rich repeat-containing protein 47,LRRC47,10153000,7333100,4216600,5149500,464810,383610,599030,695030,609270,574590,469750,408950,216420,256010,212650,232850,212650,232850,365480,416550
Q8N1V2,Cilia- and flagella-associated protein 52 (WD repeat-containing protein 16) (WD40-repeat protein up-regulated in HCC),CFAP52,4126200,3510600,9726800,4997900,4120900,4464000,738010,846150,3535500,3541500,5787600,2080600,1562900,2534800,1437100,1400400,1437100,1400400,1513500,1097600
Q8N257,Histone H2B type 3-B (H2B type 12) (H2B.U histone 1),H2BU1,671740032,498150016,717800000,550670016,218430000,160250000,330240000,287640000,343430016,246240000,733200000,492550016,613609984,500809984,574609984,502830016,576750016,502830016,532140000,406649984
Q8N335,"Glycerol-3-phosphate dehydrogenase 1-like protein, GPD1-L, EC 1.1.1.8",GPD1L,11321000,6986500,12916000,6281000,4481700,6368700,4080200,1809400,4811300,7480400,3541700,4470900,1001900,719490,859140,670560,859140,670560,1459000,2192600
Q8N392,Rho GTPase-activating protein 18 (MacGAP) (Rho-type GTPase-activating protein 18),ARHGAP18,10257000,8765900,14363000,10997000,5157500,4434700,3247000,1318800,5750100,5546100,5311000,4700400,872130,871940,428250,388500,428250,388500,900220,729860
Q8N4A0,"Polypeptide N-acetylgalactosaminyltransferase 4, EC 2.4.1.41 (Polypeptide GalNAc transferase 4, GalNAc-T4, pp-GaNTase 4) (Protein-UDP acetylgalactosaminyltransferase 4) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 4)",GALNT4,0,0,1091800,0,1679800,1207600,0,0,0,1539100,4722800,3785500,962390,954810,497150,461740,497150,461740,1044300,889920
Q8N4F0,"BPI fold-containing family B member 2 (Bactericidal/permeability-increasing protein-like 1, BPI-like 1) (Long palate, lung and nasal epithelium carcinoma-associated protein 2) (RYSR)",BPIFB2,12413000,10621000,15956000,11665000,10072000,8798400,29547000,24275000,85670000,59142000,3178000,3448400,891480,764890,2533300,1467600,2466300,1467600,3267900,3165500
