Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P22692,"Insulin-like growth factor-binding protein 4, IBP-4, IGF-binding protein 4, IGFBP-4",IGFBP4,3740700,498320,2079600,2767500,0,1306000,3323600,0,2134300,0,3599900,2978900,8327700,7653800,0,1148300,892260,3810100,892340,0,2097600,4582900,1989500,6901800,5599700,497210,4695200,2607400,2149000,6897800,1910500,0,937220,3817900,4105500,270680,3393300,0,1013200,1556200,1092900,5065900,10579000,2590800,3838600,1622000,0,3531300,0,0,1738200,0,2560000,1441600,1684800,1523100,0,784210,2011200,3415900,1146200,3625900,980710,0,2013800,3149500,1440900,0,766050,2021600,980560,240980,2238400,941060
P22792,Carboxypeptidase N subunit 2 (Carboxypeptidase N 83 kDa chain) (Carboxypeptidase N large subunit) (Carboxypeptidase N polypeptide 2) (Carboxypeptidase N regulatory subunit),CPN2,21092000,17076000,13323000,26947000,18068000,21742000,15821000,89125000,24491000,695820,10961000,18351000,10052000,24081000,29240000,14302000,13666000,27348000,4550400,15493000,67698000,28500000,46334000,16350000,11750000,117130000,18440000,26860000,55212000,49860000,36994000,71321000,43611000,65069000,50603000,11306000,24859000,54719000,63082000,20159000,48625000,12875000,10194000,21992000,7045300,26231000,7285100,19633000,16265000,4795300,102760000,30980000,26914000,5210800,49490000,61703000,11722000,78834000,94763000,78689000,43524000,15136000,98061000,32455000,51030000,34383000,23554000,5945500,9939900,26051000,43006000,24292000,68055000,28403000
P22891,Vitamin K-dependent protein Z,PROZ,583030,0,0,494290,1565900,373000,0,27852000,1494800,181030,519750,1180700,0,3280600,5764700,1258700,2111600,1023700,335170,449040,6823500,737400,0,884270,0,36611000,1019000,2873600,1367200,2907200,4844300,676540,2524200,7988200,5681500,284450,1805400,6059800,7899800,4007500,851520,5200100,6766900,1891900,0,0,0,1555900,3641800,0,4388400,16300000,1134000,492380,1499900,9624800,449980,9398700,6186200,1236700,0,0,4356200,0,5408100,1490800,0,150590,0,3708700,2194400,3795700,866300,793700
P23142,"Fibulin-1, FIBL-1",FBLN1,12400000,22025000,26066000,27790000,6135400,21656000,12134000,34240000,22740000,5585500,802510,13005000,808730,15718000,21744000,5355500,13694000,30369000,3192300,1898900,4736200,33195000,15781000,16882000,88711000,2076500,29881000,45846000,29908000,7267100,33652000,12377000,20408000,4095500,55353000,835270,10427000,8187800,7742000,30147000,18939000,21327000,8135600,9026400,14666000,13183000,3396800,28058000,203440,615100,13533000,3005600,20408000,5132700,24448000,11481000,368770,20792000,15841000,45742000,14438000,29984000,7861000,26783000,45285000,34217000,13332000,1130800,4461400,24198000,10731000,18635000,15650000,30867000
P23229,"Integrin alpha-6 (CD49 antigen-like family member F) (VLA-6) (CD antigen CD49f) [Cleaved into: Integrin alpha-6 heavy chain; Integrin alpha-6 light chain; Processed integrin alpha-6, Alpha6p ]",ITGA6,497630,894020,0,6426400,0,3348100,15961000,3896800,2490700,2757800,1259900,2650200,0,10473000,2681000,1171100,345410,0,1435400,1235300,7234100,4533900,1495900,4351500,2369300,2173400,0,2057700,2158900,4403300,2733200,0,3827000,23316000,9077700,375870,0,1680600,3017500,799490,0,2014100,7767800,1763500,0,4588600,0,7088800,0,0,10939000,1103800,4352500,528540,601340,2103900,0,2394700,761360,1775700,0,551990,0,568950,1005400,2037000,4586600,61652,2919400,5892900,444070,5486700,0,2289900
P23528,"Cofilin-1 (18 kDa phosphoprotein, p18) (Cofilin, non-muscle isoform)",CFL1,1357200,7845700,542600,5186500,9609800,44324000,29328000,43435000,13477000,0,20105000,2893600,14416000,11986000,11654000,44542000,5003700,241420,175180,6134200,1778900,8777700,12435000,5979200,12626000,3674700,11050000,7109100,7815300,24950000,3924800,3400600,35227000,4125200,14703000,3499600,14186000,12838000,0,7884100,19229000,3495000,8310400,19735000,30466000,5051900,5704200,5685000,947890,2115000,15704000,2919000,54038000,4309400,20072000,27441000,0,24383000,78459000,1064100,92568000,7209600,3710800,16884000,11879000,23005000,3534100,684380,10784000,2649100,5673100,2824000,0,4718500
P24592,"Insulin-like growth factor-binding protein 6, IBP-6, IGF-binding protein 6, IGFBP-6",IGFBP6,7345500,12816000,340290,4784300,0,2761200,8443900,4951500,2458400,3520800,3377400,7004300,6339400,7203200,2199800,0,2136500,9476400,234680,1401500,1760000,4508400,2860100,5257000,2130300,900420,4229000,1706600,3073400,3484300,0,778070,1885600,12599000,2606200,72122,596660,3789800,1279100,3669800,1425500,6358000,2733600,1235800,2760800,1123900,0,1558800,0,482640,2104700,2940900,1126300,1503800,2187000,661610,0,1214300,3054300,3396100,3490800,2434000,781230,1242300,2711600,2261800,3233000,0,3326900,1363000,0,754890,2179500,2255200
P25311,"Zinc-alpha-2-glycoprotein, Zn-alpha-2-GP, Zn-alpha-2-glycoprotein",AZGP1,77887000,139110000,85633000,48623000,17967000,76645000,33499000,119180000,74717000,49483000,90119000,27408000,231560000,154540000,36511000,41360000,47841000,75272000,68423000,319320000,111130000,12891000,93071000,10518000,30730000,335720000,16544000,20592000,30573000,163510000,61104000,25589000,41904000,95726000,51481000,11214000,8720700,212000000,200860000,12298000,142850000,7302500,25203000,38973000,24785000,25879000,44275000,49280000,97607000,25804000,254980000,36185000,23128000,21797000,257470000,86226000,44155000,231710000,474569984,194860000,109940000,7924000,218270000,43617000,13585000,20402000,23924000,5927100,22693000,21308000,26293000,18107000,85663000,29784000
P26038,Moesin (Membrane-organizing extension spike protein),MSN,419850,1335100,0,921780,0,3968800,186130,1267700,311710,0,0,0,0,0,262540,4189800,0,0,66280,327660,433930,415230,346960,894790,2215300,383790,222370,1693100,276930,5427000,429330,261440,4768600,1757100,703370,54810,2027100,3613500,124620,1204200,3485200,0,1625200,12817000,8388500,355010,10583000,458330,5623800,0,3359000,0,8281900,81540,4253200,2420700,101940,7763500,10814000,495150,28251000,386990,532010,424330,990610,4167200,43676,55304,403220,359440,997610,0,824170,1915400
P26927,"Hepatocyte growth factor-like protein (Macrophage stimulatory protein) (Macrophage-stimulating protein, MSP) [Cleaved into: Hepatocyte growth factor-like protein alpha chain; Hepatocyte growth factor-like protein beta chain ]",MST1,39500000,18917000,15762000,16815000,14819000,19153000,13194000,21560000,22323000,1287300,8154100,13117000,3943900,24308000,13897000,12902000,6192500,18847000,4921500,3836800,12625000,15958000,2547800,17719000,8039800,9754400,7009600,15468000,7327900,8365200,29164000,6754200,8672300,25674000,29793000,1182100,8837900,14955000,11189000,19023000,23482000,15178000,22687000,13444000,3322700,17834000,437350,23473000,0,435390,13575000,7418600,3742200,6727800,22982000,10125000,696240,4763800,13399000,25697000,6682100,4097600,9381200,2778700,10348000,28819000,289470,801900,19376000,3359100,2586000,12375000,21416000,14991000
P27169,"Serum paraoxonase/arylesterase 1, PON 1, EC 3.1.1.2, EC 3.1.1.81, EC 3.1.8.1 (Aromatic esterase 1, A-esterase 1) (K-45) (Serum aryldialkylphosphatase 1)",PON1,6878000,10964000,14472000,29193000,63907000,28005000,4118000,259340000,5900900,15057000,9143900,12612000,48887000,10144000,25646000,12818000,13324000,15939000,2924900,53902000,43424000,13968000,79010000,13927000,9928600,174010000,14390000,24352000,34993000,26171000,66589000,68733000,37805000,31649000,35157000,21127000,8114700,120090000,190080000,10398000,106560000,12849000,9861200,9496100,24369000,29573000,34854000,19878000,46181000,8960400,127510000,60958000,24750000,6610500,134270000,195750000,33319000,73950000,310460000,262830000,67335000,12233000,48107000,32522000,29551000,43113000,12295000,12343000,8426100,62618000,96284000,11178000,89216000,20428000
P27918,Properdin (Complement factor P),CFP,48391000,19215000,41076000,53963000,12065000,49576000,17287000,79082000,8873000,55234000,60981000,24743000,69665000,53204000,35638000,53560000,38532000,49107000,21362000,3990700,19662000,71583000,3391400,40480000,32751000,27391000,13640000,47082000,53148000,26703000,32360000,7528500,30807000,27310000,53889000,1041800,20921000,14101000,25672000,29418000,11386000,46003000,51036000,26698000,16372000,15554000,1466700,35051000,471930,1261800,38884000,60086000,42498000,6759800,28702000,16670000,4712900,25338000,31658000,70086000,12407000,59925000,9615300,6794800,47026000,46020000,11886000,1222400,28559000,53548000,9449300,20194000,29862000,31901000
P29401,"Transketolase, TK, EC 2.2.1.1",TKT,143230,408710,66341,966590,268860,1380200,577020,4699500,531780,0,133780,0,980360,753730,2157300,828640,139250,0,342480,160130,2505400,0,239590,413050,732060,2575800,156940,397400,611060,20898000,2351200,121250,165820,6933900,2403800,163120,882830,7846000,0,1038400,3621100,542020,2566400,19017000,11083000,928610,2618300,1030500,0,0,1536500,0,866700,117740,13888000,1500800,441400,2387300,23099000,2419700,41200000,103330,1042700,54630,326850,492810,1045800,0,103550,390460,0,256220,1773200,714710
P29622,"Kallistatin (Kallikrein inhibitor) (Peptidase inhibitor 4, PI-4) (Serpin A4)",SERPINA4,0,0,0,0,3791900,354370,0,52551000,124480,0,92087,0,2387100,0,315960,0,47203,0,42978,665590,4196600,29812,2969700,0,6989.899902,52657000,76065,0,252690,1183400,2820100,122090,17147,9534900,46498,261630,0,33914000,21376000,0,7385100,0,10218,15645,0,177420,3909900,10405,2353400,0,97974000,2442900,37506,29627,13409000,36452000,7322300,50424000,79519000,24560000,1997400,0,11852000,943660,57663,9952.799805,0,1267000,0,878160,20568000,0,4005300,48342
P30041,"Peroxiredoxin-6, EC 1.11.1.27 (1-Cys peroxiredoxin, 1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2, aiPLA2, EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5, LPC acyltransferase 5, LPCAT-5, Lyso-PC acyltransferase 5, EC 2.3.1.23) (Non-selenium glutathione peroxidase, NSGPx) (Red blood cells page spot 12)",PRDX6,0,1333600,0,3733300,0,940400,0,2827600,903810,0,0,0,0,1092500,2767800,0,146790,400860,43987,0,148440,595230,1373200,428220,943950,2734100,481620,691160,491760,4071900,2746100,0,1071400,366320,1684000,156120,1608200,9016700,27521,1108500,42779000,1439300,629800,784240,45972000,1281900,3061100,2910900,0,520380,2063400,499480,3888500,3097300,12631000,10961000,161310,1926300,23010000,2382200,41986000,1065200,854580,1758900,1583700,1345400,788320,296210,0,1302000,588100,418990,0,809540
P30043,"Flavin reductase (NADPH), FR, EC 1.5.1.30 (Biliverdin reductase B, BVR-B, EC 1.3.1.24) (Biliverdin-IX beta-reductase) (Green heme-binding protein, GHBP) (NADPH-dependent diaphorase) (NADPH-flavin reductase, FLR)",BLVRB,4642300,1718200,143400,453970,0,329360,701090,651630,0,0,0,0,0,2819000,10479000,0,110130,117840,51451,290840,51192,671630,0,0,0,3904400,0,0,0,4661800,4335900,296920,748300,159660,3211500,0,482480,4359600,641180,6396400,73395000,1155000,2069400,1689600,8706900,5328800,674460,9120300,267390,885450,162270,98478,0,30610000,21855000,31378000,498780,1214900,7221100,1536200,3410800,902840,398430,123180,1705900,168510,4693000,233930,0,1918400,674920,417200,819510,43560
P30086,"Phosphatidylethanolamine-binding protein 1, PEBP-1 (HCNPpp) (Neuropolypeptide h3) (Prostatic-binding protein) (Raf kinase inhibitor protein, RKIP) [Cleaved into: Hippocampal cholinergic neurostimulating peptide, HCNP ]",PEBP1,96666,8912500,0,0,0,442350,635390,1610600,281820,0,0,0,0,2155600,3753700,1306100,211590,0,0,0,229200,140480,353440,0,1456400,747600,149670,779340,1092800,5098800,1539100,0,758090,1029500,5360000,0,981830,5190500,0,1253200,12980000,1724600,2183200,4719600,70919000,910200,7292000,3173600,0,0,53379,799700,1473500,2753300,463480,4275000,218440,0,25932000,5432100,111520000,668830,480040,0,3012000,840680,890060,0,697350,707730,0,0,740770,1202500
P30101,"Protein disulfide-isomerase A3, EC 5.3.4.1 (58 kDa glucose-regulated protein) (58 kDa microsomal protein, p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57, ER protein 57, ERp57) (Endoplasmic reticulum resident protein 60, ER protein 60, ERp60)",PDIA3,0,360110,0,260410,0,1480100,99342,1140500,551420,0,545060,0,0,959630,408160,6102700,152950,331970,0,307350,436840,133500,272230,186910,668290,0,337920,224970,107210,328270,60281,0,1280000,607320,120850,26847,5697700,576210,0,468410,1310400,660440,568640,260700,537160,196140,16273000,572880,0,329940,1174300,0,8988200,190770,1484700,3829300,0,16336000,86744000,0,53090000,0,219120,5698800,88479,201270,84826,0,469220,441200,446870,429870,0,153520
P32119,"Peroxiredoxin-2, EC 1.11.1.24 (Natural killer cell-enhancing factor B, NKEF-B) (PRP) (Thiol-specific antioxidant protein, TSA) (Thioredoxin peroxidase 1) (Thioredoxin-dependent peroxide reductase 1) (Thioredoxin-dependent peroxiredoxin 2)",PRDX2,35195000,86776000,2096000,40089000,4165400,10240000,13311000,136230000,4862400,27692,0,18271000,10383000,10800000,76362000,1480900,3958500,13097000,1785600,14699000,7170400,4926100,17817000,6300100,3445400,44233000,7471800,4713700,12276000,36291000,109570000,20397000,5339100,6445900,34592000,895570,9840300,159090000,39323000,65851000,623550016,12513000,34369000,15312000,44084000,16774000,12025000,73286000,8276700,12358000,8336200,69719000,4232500,59817000,177740000,155840000,11465000,32730000,65097000,138600000,88978000,8350400,30512000,2618200,27020000,8941700,70039000,8670400,8066800,30800000,12110000,9639800,54825000,13103000
P33151,"Cadherin-5 (7B4 antigen) (Vascular endothelial cadherin, VE-cadherin) (CD antigen CD144)",CDH5,13492000,3215800,9820200,5735900,0,2486400,483010,6992400,722420,0,0,664270,740970,903150,6882200,1431500,1516300,1644600,648800,1664700,0,2845000,1971800,451750,3980000,1491300,1064300,7148300,1584500,0,2774600,690650,3857500,0,5056800,0,389070,1324600,749720,958040,3451700,0,644300,365930,905410,2857900,0,5214200,295370,211240,9188800,0,4085100,1399300,3034300,3250200,0,2325500,3857000,8257600,643450,3894500,7150100,1336400,3448900,2597700,509930,213650,576020,3434100,1515400,1645900,1705600,2792000
P35542,"Serum amyloid A-4 protein (Constitutively expressed serum amyloid A protein, C-SAA)",SAA4,20368000,21698000,13400000,61843000,12863000,26744000,48237000,150350000,4985900,55409000,7777600,28870000,28214000,104940000,48429000,23741000,24614000,60990000,5947000,21080000,105410000,81103000,87646000,59728000,53925000,118380000,47078000,150190000,261380000,77089000,142270000,105880000,75438000,149610000,169690000,12957000,53956000,53324000,164420000,25491000,68457000,82711000,111140000,48069000,82637000,84292000,10732000,182130000,42487000,13364000,80380000,77592000,144270000,41478000,120880000,75536000,9662600,21092000,211640000,30376000,123400000,49272000,91574000,33508000,226880000,177430000,77737000,2205700,15722000,79742000,54961000,53012000,153630000,113460000
P35579,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A, NMMHC-A) (Non-muscle myosin heavy chain IIa, NMMHC II-a, NMMHC-IIA)",MYH9,162370,652060,0,419120,629560,0,146150,603660,0,128870,0,0,311830,262660,113100,133130,131410,457010,0,447320,0,116380,734150,0,162980,621060,0,752450,396840,0,80026,279310,5539800,313230,259770,139820,1095600,78238,123740,0,1726100,565810,94714,81049,0,127600,10072000,112340,686960,2058100,698150,783280,4416400,0,50321000,1779500,28769,121390000,24388000,246610,115900000,79950,3704300,30829000,0,0,92225,91491,726080,263900,5365400,0,540500,450020
P35858,"Insulin-like growth factor-binding protein complex acid labile subunit, ALS",IGFALS,412790,273750,137190,4411600,6731000,4201800,29419,103920000,1122500,0,967970,494650,17240000,1513800,1929200,602210,1060300,845840,180980,14588000,6190000,3502500,804210,5282500,281880,36201000,1170600,3309600,4270300,5415500,1936100,3374800,4404800,1186900,4326600,2109600,1779000,450730,5692500,181300,796610,677110,1426600,445520,0,1710400,880030,1253600,0,0,28586000,15341000,6071700,342620,14740000,30355000,2121800,4407900,29790000,23383000,61555,455490,30824000,556530,6886800,4086800,768750,4119400,95496,9496200,31763000,371860,12309000,1074700
P36955,"Pigment epithelium-derived factor, PEDF (Cell proliferation-inducing gene 35 protein) (EPC-1) (Serpin F1)",SERPINF1,14097000,21546000,17532000,19429000,60365000,6404700,9029200,89743000,1445000,1741100,3624600,4066700,45343000,2503000,53098000,3519300,5717200,18883000,5493000,32726000,31214000,2649000,55896000,4194500,2018500,166470000,3137400,3557200,3606100,9296100,22251000,41287000,10834000,51123000,5620200,16863000,4667000,125150000,104680000,10451000,97237000,3888600,6179400,11532000,32673000,22287000,11530000,8053700,31965000,6670300,79594000,10327000,3133800,1675400,139910000,115230000,17826000,128130000,188030000,306750016,164560000,6558400,113930000,39195000,24658000,5771700,66522000,8661500,25623000,16121000,58904000,15942000,162330000,47329000
